"batch","amino_acid","sample","ratio","condition","ratio_sample_is","ratio_adj","concentration_sample_uM","cell_line","dox_conc","timepoint","replicate","mean_m0","ratio_to_m0","AA_concentration_mM","AA_concentration_uM","mean_glc_m0","correction_factor","final_concentration","final_concentration_uM","concentration_sample_mM","keep_manual_inspection","mean_concentration_mM","substraction","interval","mean_auc","CORE_value"
2,"Pro","48",1.57,4.54,0.05,31.5,142.9192,"E",1000,16,1,128.1188,1.11552090715804,0.15,150,NA,NA,167.328136073707,167.328136073707,0.1429192,"y",0.1281188,2.22006e-05,22,6085415.94208765,3.64816476166524e-12
2,"Pro","49",1.44,4.54,0.05,28.8,130.9336,"E",0,18,1,128.1188,1.02197023387668,0.15,150,NA,NA,153.295535081503,153.295535081503,0.1309336,"y",0.1281188,4.22220000000005e-06,24,7005915.22298741,6.02662159848353e-13
2,"Pro","50",1.43,4.54,0.05,28.7,130.1164,"E",100,18,1,128.1188,1.01559177888023,0.15,150,NA,NA,152.338766832034,152.338766832034,0.1301164,"y",0.1281188,2.99640000000002e-06,24,7005915.22298741,4.27695726343991e-13
2,"Pro","51",1.44,4.54,0.05,28.8,130.6612,"E",1000,18,1,128.1188,1.0198440822112,0.15,150,NA,NA,152.97661233168,152.97661233168,0.1306612,"y",0.1281188,3.81360000000004e-06,24,7005915.22298741,5.44340015346899e-13
2,"Pro","52",1.64,4.54,0.05,32.8,149.0028,"E",0,20,1,128.1188,1.16300496102055,0.15,150,NA,NA,174.450744153083,174.450744153083,0.1490028,"y",0.1281188,3.13260000000001e-05,26,8015331.07929134,3.90826026899062e-12
2,"Pro","53",1.46,4.54,0.05,29.1,132.114,"E",100,20,1,128.1188,1.03118355776045,0.15,150,NA,NA,154.677533664068,154.677533664068,0.132114,"y",0.1281188,5.99280000000005e-06,26,8015331.07929134,7.47667181893863e-13
2,"Pro","54",1.44,4.54,0.05,28.7,130.4796,"E",1000,20,1,128.1188,1.01842664776754,0.15,150,NA,NA,152.763997165131,152.763997165131,0.1304796,"y",0.1281188,3.54120000000004e-06,26,8015331.07929134,4.41803334755465e-13
2,"Pro","55",1.58,4.54,0.05,31.5,143.01,"E",0,22,1,128.1188,1.11622962437987,0.15,150,NA,NA,167.434443656981,167.434443656981,0.14301,"y",0.1281188,2.23368e-05,28,9122357.54912758,2.44857756119592e-12
2,"Pro","56",1.62,4.54,0.05,32.5,147.3684,"E",100,22,1,128.1188,1.15024805102764,0.15,150,NA,NA,172.537207654146,172.537207654146,0.1473684,"y",0.1281188,2.88744000000001e-05,28,9122357.54912758,3.16523440837522e-12
2,"Pro","57",1.64,4.54,0.05,32.7,148.458,"E",1000,22,1,128.1188,1.15875265768958,0.15,150,NA,NA,173.812898653437,173.812898653437,0.148458,"y",0.1281188,3.05088e-05,28,9122357.54912758,3.34439862017004e-12
2,"Pro","58",1.53,4.54,0.05,30.5,138.47,"E",0,24,1,128.1188,1.08079376328845,0.15,150,NA,NA,162.119064493267,162.119064493267,0.13847,"y",0.1281188,1.55268e-05,30,10336548.2777019,1.50212620140271e-12
2,"Pro","59",1.59,4.54,0.05,31.8,144.372,"E",100,24,1,128.1188,1.1268603827073,0.15,150,NA,NA,169.029057406095,169.029057406095,0.144372,"y",0.1281188,2.43798e-05,30,10336548.2777019,2.35860166711477e-12
2,"Pro","60",1.56,4.54,0.05,31.2,141.7388,"E",1000,24,1,128.1188,1.10630758327427,0.15,150,NA,NA,165.946137491141,165.946137491141,0.1417388,"y",0.1281188,2.043e-05,30,10336548.2777019,1.97648184395093e-12
2,"Ser","31",2.21,4.4,0.05,44.1,194.04,"M",0,16,1,237.248,0.817878338278932,0.25,250,NA,NA,204.469584569733,204.469584569733,0.19404,"y",0.237248,-6.4812e-05,22,6085415.94208765,-1.06503812749677e-11
2,"Ser","32",2.09,4.4,0.05,41.7,183.568,"M",100,16,1,237.248,0.773738872403561,0.25,250,NA,NA,193.43471810089,193.43471810089,0.183568,"y",0.237248,-8.052e-05,22,6085415.94208765,-1.32316345778621e-11
2,"Ser","33",2.02,4.4,0.05,40.5,178.024,"M",1000,16,1,237.248,0.750370919881306,0.25,250,NA,NA,187.592729970326,187.592729970326,0.178024,"y",0.237248,-8.8836e-05,22,6085415.94208765,-1.45981804441003e-11
2,"Ser","34",1.73,4.4,0.05,34.6,152.416,"M",0,18,1,237.248,0.642433234421365,0.25,250,NA,NA,160.608308605341,160.608308605341,0.152416,"y",0.237248,-0.000127248,24,7005915.22298741,-1.81629374535508e-11
2,"Ser","35",2.01,4.4,0.05,40.2,176.792,"M",100,18,1,237.248,0.745178041543027,0.25,250,NA,NA,186.294510385757,186.294510385757,0.176792,"y",0.237248,-9.0684e-05,24,7005915.22298741,-1.29439191188687e-11
2,"Ser","36",1.9,4.4,0.05,38.1,167.552,"M",1000,18,1,237.248,0.706231454005935,0.25,250,NA,NA,176.557863501484,176.557863501484,0.167552,"y",0.237248,-0.000104544,24,7005915.22298741,-1.49222473684775e-11
2,"Ser","37",1.74,4.4,0.05,34.8,153.032,"M",0,20,1,237.248,0.645029673590505,0.25,250,NA,NA,161.257418397626,161.257418397626,0.153032,"y",0.237248,-0.000126324,26,8015331.07929134,-1.57602972042383e-11
2,"Ser","38",1.83,4.4,0.05,36.7,161.304,"M",100,20,1,237.248,0.679896142433234,0.25,250,NA,NA,169.974035608309,169.974035608309,0.161304,"y",0.237248,-0.000113916,26,8015331.07929134,-1.42122638320352e-11
2,"Ser","39",1.95,4.4,0.05,38.9,171.336,"M",1000,20,1,237.248,0.722181008902077,0.25,250,NA,NA,180.545252225519,180.545252225519,0.171336,"y",0.237248,-9.8868e-05,26,8015331.07929134,-1.23348616572357e-11
2,"Ser","40",1.63,4.4,0.05,32.5,143.176,"M",0,22,1,237.248,0.603486646884273,0.25,250,NA,NA,150.871661721068,150.871661721068,0.143176,"y",0.237248,-0.000141108,28,9122357.54912758,-1.54683697980567e-11
2,"Ser","41",1.52,4.4,0.05,30.3,133.32,"M",100,22,1,237.248,0.561943620178042,0.25,250,NA,NA,140.48590504451,140.48590504451,0.13332,"y",0.237248,-0.000155892,28,9122357.54912758,-1.70890034906502e-11
2,"Ser","42",1.6,4.4,0.05,32,140.8,"M",1000,22,1,237.248,0.593471810089021,0.25,250,NA,NA,148.367952522255,148.367952522255,0.1408,"y",0.237248,-0.000144672,28,9122357.54912758,-1.58590582775212e-11
2,"Ser","43",1.55,4.4,0.05,31.1,136.752,"M",0,24,1,237.248,0.576409495548961,0.25,250,NA,NA,144.10237388724,144.10237388724,0.136752,"y",0.237248,-0.000150744,30,10336548.2777019,-1.45835917319891e-11
2,"Ser","44",1.53,4.4,0.05,30.5,134.2,"M",100,24,1,237.248,0.565652818991098,0.25,250,NA,NA,141.413204747774,141.413204747774,0.1342,"y",0.237248,-0.000154572,30,10336548.2777019,-1.49539281244827e-11
2,"Ser","45",1.57,4.4,0.05,31.5,138.424,"M",1000,24,1,237.248,0.583456973293769,0.25,250,NA,NA,145.864243323442,145.864243323442,0.138424,"y",0.237248,-0.000148236,30,10336548.2777019,-1.43409575438037e-11
2,"Ser","46",2.14,4.4,0.05,42.8,188.32,"E",0,16,1,237.248,0.793768545994065,0.25,250,NA,NA,198.442136498516,198.442136498516,0.18832,"y",0.237248,-7.3392e-05,22,6085415.94208765,-1.20603095496579e-11
2,"Ser","47",2.32,4.4,0.05,46.5,204.424,"E",100,16,1,237.248,0.861646884272997,0.25,250,NA,NA,215.411721068249,215.411721068249,0.204424,"y",0.237248,-4.9236e-05,22,6085415.94208765,-8.09081917629927e-12
2,"Ser","48",2.11,4.4,0.05,42.3,185.944,"E",1000,16,1,237.248,0.783753709198813,0.25,250,NA,NA,195.938427299703,195.938427299703,0.185944,"y",0.237248,-7.6956e-05,22,6085415.94208765,-1.264597206376e-11
2,"Ser","49",2.13,4.4,0.05,42.6,187.528,"E",0,18,1,237.248,0.790430267062315,0.25,250,NA,NA,197.607566765579,197.607566765579,0.187528,"y",0.237248,-7.458e-05,24,7005915.22298741,-1.06452901050376e-11
2,"Ser","50",2.05,4.4,0.05,41.1,180.752,"E",100,18,1,237.248,0.76186943620178,0.25,250,NA,NA,190.467359050445,190.467359050445,0.180752,"y",0.237248,-8.4744e-05,24,7005915.22298741,-1.20960641547507e-11
2,"Ser","51",1.97,4.4,0.05,39.4,173.36,"E",1000,18,1,237.248,0.730712166172107,0.25,250,NA,NA,182.678041543027,182.678041543027,0.17336,"y",0.237248,-9.5832e-05,24,7005915.22298741,-1.36787267544377e-11
2,"Ser","52",1.98,4.4,0.05,39.6,174.416,"E",0,20,1,237.248,0.735163204747775,0.25,250,NA,NA,183.790801186944,183.790801186944,0.174416,"y",0.237248,-9.4248e-05,26,8015331.07929134,-1.17584662526919e-11
2,"Ser","53",1.95,4.4,0.05,38.9,171.248,"E",100,20,1,237.248,0.721810089020771,0.25,250,NA,NA,180.452522255193,180.452522255193,0.171248,"y",0.237248,-9.9e-05,26,8015331.07929134,-1.23513300973655e-11
2,"Ser","54",1.93,4.4,0.05,38.7,170.192,"E",1000,20,1,237.248,0.717359050445104,0.25,250,NA,NA,179.339762611276,179.339762611276,0.170192,"y",0.237248,-0.000100584,26,8015331.07929134,-1.25489513789233e-11
2,"Ser","55",1.94,4.4,0.05,38.9,170.984,"E",0,22,1,237.248,0.720697329376855,0.25,250,NA,NA,180.174332344214,180.174332344214,0.170984,"y",0.237248,-9.9396e-05,28,9122357.54912758,-1.08958675939539e-11
2,"Ser","56",2,4.4,0.05,40,176,"E",100,22,1,237.248,0.741839762611276,0.25,250,NA,NA,185.459940652819,185.459940652819,0.176,"y",0.237248,-9.1872e-05,28,9122357.54912758,-1.00710808039733e-11
2,"Ser","57",1.97,4.4,0.05,39.4,173.272,"E",1000,22,1,237.248,0.730341246290801,0.25,250,NA,NA,182.5853115727,182.5853115727,0.173272,"y",0.237248,-9.5964e-05,28,9122357.54912758,-1.05196490581733e-11
2,"Ser","58",1.93,4.4,0.05,38.6,169.84,"E",0,24,1,237.248,0.715875370919881,0.25,250,NA,NA,178.96884272997,178.96884272997,0.16984,"y",0.237248,-0.000101112,30,10336548.2777019,-9.78198885000323e-12
2,"Ser","59",1.63,4.4,0.05,32.5,143.088,"E",100,24,1,237.248,0.603115727002967,0.25,250,NA,NA,150.778931750742,150.778931750742,0.143088,"y",0.237248,-0.00014124,30,10336548.2777019,-1.36641358609706e-11
2,"Ser","60",1.76,4.4,0.05,35.1,154.616,"E",1000,24,1,237.248,0.651706231454006,0.25,250,NA,NA,162.926557863502,162.926557863502,0.154616,"y",0.237248,-0.000123948,30,10336548.2777019,-1.1991236984534e-11
2,"Thr","31",4.73,4.69,0.05,94.6,443.7678,"M",0,16,1,476.6447,0.931024303847289,0.44915968,449.15968,NA,NA,418.178578388271,418.178578388271,0.4437678,"y",0.4766447,-4.93153499999999e-05,22,6085415.94208765,-8.10385854793056e-12
2,"Thr","32",4.54,4.69,0.05,90.7,425.383,"M",100,16,1,476.6447,0.892453015841779,0.44915968,449.15968,NA,NA,400.853911010528,400.853911010528,0.425383,"y",0.4766447,-7.689255e-05,22,6085415.94208765,-1.26355454962741e-11
2,"Thr","33",4.08,4.69,0.05,81.7,383.0792,"M",1000,16,1,476.6447,0.803699694971957,0.44915968,449.15968,NA,NA,360.989497809702,360.989497809702,0.3830792,"y",0.4766447,-0.00014034825,22,6085415.94208765,-2.30630496478195e-11
2,"Thr","34",3.81,4.69,0.05,76.3,357.6594,"M",0,18,1,476.6447,0.750368985535767,0.44915968,449.15968,NA,NA,337.03549342517,337.03549342517,0.3576594,"y",0.4766447,-0.00017847795,24,7005915.22298741,-2.54753225409277e-11
2,"Thr","35",4.16,4.69,0.05,83.1,389.9266,"M",100,18,1,476.6447,0.818065531831152,0.44915968,449.15968,NA,NA,367.44205249631,367.44205249631,0.3899266,"y",0.4766447,-0.00013007715,24,7005915.22298741,-1.85667604959304e-11
2,"Thr","36",4.02,4.69,0.05,80.3,376.7946,"M",1000,18,1,476.6447,0.790514611827216,0.44915968,449.15968,NA,NA,355.067290083637,355.067290083637,0.3767946,"y",0.4766447,-0.00014977515,24,7005915.22298741,-2.13783845840107e-11
2,"Thr","37",3.99,4.69,0.05,79.9,374.6372,"M",0,20,1,476.6447,0.785988389255141,0.44915968,449.15968,NA,NA,353.034293401555,353.034293401555,0.3746372,"y",0.4766447,-0.00015301125,26,8015331.07929134,-1.90898228016213e-11
2,"Thr","38",4,4.69,0.05,79.9,374.8248,"M",100,20,1,476.6447,0.786381973826626,0.44915968,449.15968,NA,NA,353.211075721736,353.211075721736,0.3748248,"y",0.4766447,-0.00015272985,26,8015331.07929134,-1.90547150815264e-11
2,"Thr","39",4.58,4.69,0.05,91.5,429.2288,"M",1000,20,1,476.6447,0.900521499557217,0.44915968,449.15968,NA,NA,404.47794857424,404.47794857424,0.4292288,"y",0.4766447,-7.112385e-05,26,8015331.07929134,-8.87347625399502e-12
2,"Thr","40",4.05,4.69,0.05,80.9,379.5148,"M",0,22,1,476.6447,0.796221588113746,0.44915968,449.15968,NA,NA,357.630633726262,357.630633726262,0.3795148,"y",0.4766447,-0.00014569485,28,9122357.54912758,-1.59711838979534e-11
2,"Thr","41",3.79,4.69,0.05,75.8,355.4082,"M",100,22,1,476.6447,0.745645970677949,0.44915968,449.15968,NA,NA,334.914105582997,334.914105582997,0.3554082,"y",0.4766447,-0.00018185475,28,9122357.54912758,-1.99350605389713e-11
2,"Thr","42",3.84,4.69,0.05,76.8,360.0044,"M",1000,22,1,476.6447,0.755288792679327,0.44915968,449.15968,NA,NA,339.245272427433,339.245272427433,0.3600044,"y",0.4766447,-0.00017496045,28,9122357.54912758,-1.91793019576099e-11
2,"Thr","43",3.58,4.69,0.05,71.5,335.5226,"M",0,24,1,476.6447,0.703926006100561,0.44915968,449.15968,NA,NA,316.175179643806,316.175179643806,0.3355226,"y",0.4766447,-0.00021168315,30,10336548.2777019,-2.04790945984014e-11
2,"Thr","44",4.33,4.69,0.05,86.5,405.685,"M",100,24,1,476.6447,0.851126635835875,0.44915968,449.15968,NA,NA,382.291767391518,382.291767391518,0.405685,"y",0.4766447,-0.00010643955,30,10336548.2777019,-1.02973978489137e-11
2,"Thr","45",4.08,4.69,0.05,81.5,382.235,"M",1000,24,1,476.6447,0.801928564400275,0.44915968,449.15968,NA,NA,360.193977368887,360.193977368887,0.382235,"y",0.4766447,-0.00014161455,30,10336548.2777019,-1.3700371361443e-11
2,"Thr","46",3.77,4.69,0.05,75.3,353.2508,"E",0,16,1,476.6447,0.741119748105874,0.44915968,449.15968,NA,NA,332.881108900915,332.881108900915,0.3532508,"y",0.4766447,-0.00018509085,22,6085415.94208765,-3.04154805129891e-11
2,"Thr","47",4.12,4.69,0.05,82.4,386.2684,"E",100,16,1,476.6447,0.810390632687199,0.44915968,449.15968,NA,NA,363.99479725278,363.99479725278,0.3862684,"y",0.4766447,-0.00013556445,22,6085415.94208765,-2.22769406873926e-11
2,"Thr","48",5,4.69,0.05,100,468.8124,"E",1000,16,1,476.6447,0.98356784414051,0.44915968,449.15968,NA,NA,441.779018132441,441.779018132441,0.4688124,"y",0.4766447,-1.17484499999999e-05,22,6085415.94208765,-1.93059112340142e-12
2,"Thr","49",4.47,4.69,0.05,89.3,419.0046,"E",0,18,1,476.6447,0.879071140411296,0.44915968,449.15968,NA,NA,394.843312124373,394.843312124373,0.4190046,"y",0.4766447,-8.646015e-05,24,7005915.22298741,-1.23410214437525e-11
2,"Thr","50",3.89,4.69,0.05,77.8,364.6944,"E",100,18,1,476.6447,0.765128406966447,0.44915968,449.15968,NA,NA,343.664830431959,343.664830431959,0.3646944,"y",0.4766447,-0.00016792545,24,7005915.22298741,-2.39690953508847e-11
2,"Thr","51",3.64,4.69,0.05,72.8,341.432,"E",1000,18,1,476.6447,0.716323920102332,0.44915968,449.15968,NA,NA,321.743822729509,321.743822729509,0.341432,"y",0.4766447,-0.00020281905,24,7005915.22298741,-2.8949686592627e-11
2,"Thr","52",3.8,4.69,0.05,75.9,356.1586,"E",0,20,1,476.6447,0.747220308963889,0.44915968,449.15968,NA,NA,335.621234863721,335.621234863721,0.3561586,"y",0.4766447,-0.00018072915,26,8015331.07929134,-2.25479332309725e-11
2,"Thr","53",3.78,4.69,0.05,75.5,354.2826,"E",100,20,1,476.6447,0.743284463249041,0.44915968,449.15968,NA,NA,333.853411661911,333.853411661911,0.3542826,"y",0.4766447,-0.00018354315,26,8015331.07929134,-2.28990104319219e-11
2,"Thr","54",3.74,4.69,0.05,74.8,350.6244,"E",1000,20,1,476.6447,0.735609564105087,0.44915968,449.15968,NA,NA,330.40615641838,330.40615641838,0.3506244,"y",0.4766447,-0.00018903045,26,8015331.07929134,-2.35836109737731e-11
2,"Thr","55",4.64,4.69,0.05,92.8,435.232,"E",0,22,1,476.6447,0.913116205844731,0.44915968,449.15968,NA,NA,410.134982820033,410.134982820033,0.435232,"y",0.4766447,-6.211905e-05,28,9122357.54912758,-6.80953905451127e-12
2,"Thr","56",4.53,4.69,0.05,90.5,424.5388,"E",100,22,1,476.6447,0.890681885270097,0.44915968,449.15968,NA,NA,400.058390569714,400.058390569714,0.4245388,"y",0.4766447,-7.815885e-05,28,9122357.54912758,-8.56783452951531e-12
2,"Thr","57",4.5,4.69,0.05,90,422.0062,"E",1000,22,1,476.6447,0.885368493555053,0.44915968,449.15968,NA,NA,397.671829247269,397.671829247269,0.4220062,"y",0.4766447,-8.195775e-05,28,9122357.54912758,-8.98427293148996e-12
2,"Thr","58",3.78,4.69,0.05,75.6,354.4702,"E",0,24,1,476.6447,0.743678047820525,0.44915968,449.15968,NA,NA,334.030193982092,334.030193982092,0.3544702,"y",0.4766447,-0.00018326175,30,10336548.2777019,-1.77294920002777e-11
2,"Thr","59",3.97,4.69,0.05,79.4,372.4798,"E",100,24,1,476.6447,0.781462166683066,0.44915968,449.15968,NA,NA,351.001296719473,351.001296719473,0.3724798,"y",0.4766447,-0.00015624735,30,10336548.2777019,-1.51160083426552e-11
2,"Thr","60",3.84,4.69,0.05,76.9,360.4734,"E",1000,24,1,476.6447,0.756272754108039,0.44915968,449.15968,NA,NA,339.687228227885,339.687228227885,0.3604734,"y",0.4766447,-0.00017425695,30,10336548.2777019,-1.68583307810702e-11
3,"Arg","61",7.43,4.11,0.05,149,610.746,"TM",0,16,2,536.8893,1.13756411237847,0.69905216,699.05216,NA,NA,795.216649896655,795.216649896655,0.610746,"y",0.5368893,0.00011078505,22,6085415.94208765,1.82050086722575e-11
3,"Arg","62",7.47,4.11,0.05,149,613.8696,"TM",100,16,2,536.8893,1.14338207149966,0.69905216,699.05216,NA,NA,799.283706787109,799.283706787109,0.6138696,"y",0.5368893,0.00011547045,22,6085415.94208765,1.89749478258978e-11
3,"Arg","63",6.89,4.11,0.05,138,566.4402,"TM",1000,16,2,536.8893,1.05504095537013,0.69905216,699.05216,NA,NA,737.528658739952,737.528658739952,0.5664402,"y",0.5368893,4.43263499999999e-05,22,6085415.94208765,7.28402962457048e-12
3,"Arg","64",6.22,4.11,0.05,124,510.873,"TM",0,18,2,536.8893,0.95154252468805,0.69905216,699.05216,NA,NA,665.177857215035,665.177857215035,0.510873,"y",0.5368893,-3.902445e-05,24,7005915.22298741,-5.57021441994547e-12
3,"Arg","65",6.44,4.11,0.05,129,529.1214,"TM",100,18,2,536.8893,0.985531654290745,0.69905216,699.05216,NA,NA,688.938031680318,688.938031680318,0.5291214,"y",0.5368893,-1.16518500000001e-05,24,7005915.22298741,-1.66314458984155e-12
3,"Arg","66",7.37,4.11,0.05,147,605.4852,"TM",1000,18,2,536.8893,1.1277654443849,0.69905216,699.05216,NA,NA,788.366869870627,788.366869870627,0.6054852,"y",0.5368893,0.00010289385,24,7005915.22298741,1.4686710690188e-11
3,"Arg","67",7.16,4.11,0.05,143,588.2232,"TM",0,20,2,536.8893,1.095613565031,0.69905216,699.05216,NA,NA,765.891029160224,765.891029160224,0.5882232,"y",0.5368893,7.70008500000001e-05,26,8015331.07929134,9.60669612250227e-12
3,"Arg","68",6.85,4.11,0.05,137,563.3166,"TM",100,20,2,536.8893,1.04922299624895,0.69905216,699.05216,NA,NA,733.461601849498,733.461601849498,0.5633166,"y",0.5368893,3.96409499999999e-05,26,8015331.07929134,4.94564099821372e-12
3,"Arg","69",6.57,4.11,0.05,131,540.3006,"TM",1000,20,2,536.8893,1.00635382377708,0.69905216,699.05216,NA,NA,703.493814235627,703.493814235627,0.5403006,"y",0.5368893,5.11695000000001e-06,26,8015331.07929134,6.38395338805196e-13
3,"Arg","70",7.69,4.11,0.05,154,632.2824,"TM",0,22,2,536.8893,1.17767740947715,0.69905216,699.05216,NA,NA,823.257936878206,823.257936878206,0.6322824,"y",0.5368893,0.00014308965,28,9122357.54912758,1.56855998276108e-11
3,"Arg","71",6.48,4.11,0.05,130,532.8204,"TM",100,22,2,536.8893,0.992421342723723,0.69905216,699.05216,NA,NA,693.754283261119,693.754283261119,0.5328204,"y",0.5368893,-6.10335000000006e-06,28,9122357.54912758,-6.69054021082934e-13
3,"Arg","72",6.43,4.11,0.05,129,528.2994,"TM",1000,22,2,536.8893,0.98400061241675,0.69905216,699.05216,NA,NA,687.867753551252,687.867753551252,0.5282994,"y",0.5368893,-1.28848500000001e-05,28,9122357.54912758,-1.41244737784174e-12
3,"Arg","73",6.72,4.11,0.05,134,552.4662,"TM",0,24,2,536.8893,1.02901324351221,0.69905216,699.05216,NA,NA,719.333930545816,719.333930545816,0.5524662,"y",0.5368893,2.33653499999998e-05,30,10336548.2777019,2.26045962078113e-12
3,"Arg","74",6.31,4.11,0.05,126,518.8464,"TM",100,24,2,536.8893,0.966393630865804,0.69905216,699.05216,NA,NA,675.559555066983,675.559555066983,0.5188464,"y",0.5368893,-2.706435e-05,30,10336548.2777019,-2.61831602512644e-12
3,"Arg","75",6.75,4.11,0.05,135,554.85,"TM",1000,24,2,536.8893,1.0334532649468,0.69905216,699.05216,NA,NA,722.43773712011,722.43773712011,0.55485,"y",0.5368893,2.69410500000001e-05,30,10336548.2777019,2.60638747831494e-12
3,"Arg","76",6.39,4.11,0.05,128,525.4224,"T",0,16,2,536.8893,0.978641965857766,0.69905216,699.05216,NA,NA,684.121780099518,684.121780099518,0.5254224,"y",0.5368893,-1.72003499999999e-05,22,6085415.94208765,-2.82648715612678e-12
3,"Arg","77",6.91,4.11,0.05,138,568.002,"T",100,16,2,536.8893,1.05794993493072,0.69905216,699.05216,NA,NA,739.562187185179,739.562187185179,0.568002,"y",0.5368893,4.666905e-05,22,6085415.94208765,7.66899920139063e-12
3,"Arg","78",6.69,4.11,0.05,134,549.7536,"T",1000,16,2,536.8893,1.02396080532803,0.69905216,699.05216,NA,NA,715.802012719896,715.802012719896,0.5497536,"y",0.5368893,1.92964499999999e-05,22,6085415.94208765,3.17093361959743e-12
3,"Arg","79",6.19,4.11,0.05,124,508.5714,"T",0,18,2,536.8893,0.947255607440863,0.69905216,699.05216,NA,NA,662.181078453648,662.181078453648,0.5085714,"y",0.5368893,-4.247685e-05,24,7005915.22298741,-6.06299800212075e-12
3,"Arg","80",7,4.11,0.05,140,575.3178,"T",100,18,2,536.8893,1.07157620760928,0.69905216,699.05216,NA,NA,749.087662533874,749.087662533874,0.5753178,"y",0.5368893,5.764275e-05,24,7005915.22298741,8.22772588096211e-12
3,"Arg","81",7.27,4.11,0.05,145,597.5118,"T",1000,18,2,536.8893,1.11291433820715,0.69905216,699.05216,NA,NA,777.985172018679,777.985172018679,0.5975118,"y",0.5368893,9.093375e-05,24,7005915.22298741,1.29795675662237e-11
3,"Arg","82",6.09,4.11,0.05,122,500.6802,"T",0,20,2,536.8893,0.932557605450509,0.69905216,699.05216,NA,NA,651.906408414606,651.906408414606,0.5006802,"y",0.5368893,-5.431365e-05,26,8015331.07929134,-6.77622040346236e-12
3,"Arg","83",6.25,4.11,0.05,125,513.5034,"T",100,20,2,536.8893,0.956441858684835,0.69905216,699.05216,NA,NA,668.602747228049,668.602747228049,0.5135034,"y",0.5368893,-3.50788499999999e-05,26,8015331.07929134,-4.37646925036331e-12
3,"Arg","84",6.85,4.11,0.05,137,562.9878,"T",1000,20,2,536.8893,1.04861057949935,0.69905216,699.05216,NA,NA,733.033490597872,733.033490597872,0.5629878,"y",0.5368893,3.914775e-05,26,8015331.07929134,4.88410891736505e-12
3,"Arg","85",5.81,4.11,0.05,116,477.6642,"T",0,22,2,536.8893,0.889688432978642,0.69905216,699.05216,NA,NA,621.938620800735,621.938620800735,0.4776642,"y",0.5368893,-8.883765e-05,28,9122357.54912758,-9.73845297354038e-12
3,"Arg","86",6.5,4.11,0.05,130,534.0534,"T",100,22,2,536.8893,0.994717905534716,0.69905216,699.05216,NA,NA,695.359700454719,695.359700454719,0.5340534,"y",0.5368893,-4.25385e-06,28,9122357.54912758,-4.66310378330525e-13
